id,datetime,x_cm,y_cm,z_cm,size_mm2,speed_mps,acceleration_mps2,distance_cm
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.825129,55.0617,74.39148,527.0218,28.667986,0.4440808,-2.7447615,0.4440808
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.825129,-23.655315,80.43075,519.4737,25.964098,0.5490525,2.5585132,0.5490525
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.825129,-78.38151,-12.691371,499.56827,45.31409,1.0588489,5.0277257,1.0588489
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.825129,-72.314705,110.139046,532.5252,37.069397,0.49810678,5.0299973,0.49810678
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.825129,18.105873,104.81826,529.45245,42.305508,1.1068405,1.8702244,1.1068405
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.825129,110.27854,40.9194,517.8212,33.81392,0.8297587,1.0028031,0.8297587
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.825129,15.380076,-31.198975,495.70737,41.20005,0.70294785,-1.2124642,0.70294785
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.825129,18.595097,-100.758484,483.0978,42.973576,0.65119785,1.7850627,0.65119785
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.825129,-117.83513,-52.348442,488.3886,43.55966,0.6689072,-6.388231,0.6689072
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.825129,-92.88532,-47.447815,495.88187,26.147167,0.9702277,-2.9158363,0.9702277
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.835130,54.66907,74.541504,526.7271,31.076403,0.5132664,6.9178653,0.5133177
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.835130,-24.185312,80.53068,519.47577,27.320242,0.53928655,-0.9764954,0.5393405
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.835130,-79.241684,-13.19263,499.11407,48.26793,1.0941767,3.5324235,1.094286
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.835130,-72.578606,110.528076,532.35803,39.989708,0.49888107,0.07742113,0.49893096
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.835130,17.37715,105.649124,529.5093,43.796036,1.1065096,-0.033080377,1.1066203
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.835130,109.688095,41.439384,518.24884,36.501556,0.89535475,6.5589466,0.8954443
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.835130,14.74052,-31.347445,495.4553,45.217026,0.7032197,0.027183315,0.70329005
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.835130,19.004622,-101.19075,482.8276,45.805153,0.6538249,0.26268327,0.6538903
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.835130,-118.28116,-51.92464,488.29184,45.11561,0.622767,-4.613566,0.62282926
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.835130,-92.74049,-47.55228,496.5405,30.755566,0.6823245,-28.78744,0.6823928
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.845130,54.2928,74.70767,526.3786,29.942987,0.539119,2.5852623,0.539119
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.845130,-24.723873,80.67603,519.5977,26.139135,0.5710033,3.171674,0.5710033
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.845130,-80.108955,-13.760323,498.80835,50.690037,1.0806943,-1.3482273,1.0806943
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.845130,-72.85268,110.94859,532.23553,39.390858,0.5166779,1.7796829,0.5166779
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.845130,16.63977,106.44742,529.53424,40.57802,1.0870262,-1.9483407,1.0870262
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.845130,109.113525,41.9821,518.69354,35.45176,0.90690655,1.1551782,0.90690655
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.845130,14.115042,-31.56356,495.19,46.65709,0.712954,0.97342455,0.712954
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.845130,19.420746,-101.633385,482.5209,43.775803,0.6805479,2.6722982,0.6805479
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.845130,-118.768074,-51.577435,488.41257,43.805416,0.6100887,-1.2678255,0.6100887
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.845130,-92.59531,-47.594875,496.89325,32.44987,0.38385066,-29.847387,0.38385066
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.855130,53.947254,74.89267,526.0979,26.51591,0.4821092,-5.7009816,0.4821092
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.855130,-25.252022,80.83639,519.6519,23.71002,0.5546113,-1.6391952,0.5546113
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.855130,-80.948265,-14.380808,498.3994,47.186405,1.1210089,4.0314503,1.1210089
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.855130,-73.11792,111.35145,531.91693,35.265495,0.57808495,6.1407065,0.57808495
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.855130,15.898722,107.16937,529.4633,36.58175,1.037011,-5.0015163,1.037011
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.855130,108.57197,42.557617,519.2907,30.954023,0.9905059,8.359933,0.9905059
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.855130,13.500913,-31.831661,494.87445,43.880535,0.7406804,2.772643,0.7406804
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.855130,19.834677,-102.08497,482.20743,39.45255,0.6881364,0.7588474,0.6881364
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.855130,-119.18787,-51.24936,488.33063,39.634754,0.53904957,-7.103913,0.53904957
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.855130,-92.49393,-47.597935,497.19586,32.33589,0.31914955,-6.470111,0.31914955
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.865130,53.574337,75.04253,525.573,24.282251,0.66107965,17.897047,0.66107965
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.865130,-25.774298,81.01355,519.6879,20.095423,0.55268145,-0.19299062,0.55268145
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.865130,-81.78564,-15.04766,498.08685,44.817192,1.1151567,-0.58522284,1.1151567
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.865130,-73.432014,111.7891,531.69836,32.22365,0.5813462,0.32612324,0.5813462
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.865130,15.164314,107.84394,529.4733,34.780056,0.9972486,-3.9762435,0.9972486
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.865130,108.01126,43.149574,519.7771,24.538822,0.9494137,-4.109215,0.9494137
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.865130,12.897729,-32.13605,494.691,40.868397,0.7000969,-4.0583515,0.7000969
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.865130,20.253847,-102.553856,481.93985,34.914257,0.6834928,-0.46435845,0.6834928
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.865130,-119.58697,-50.969643,488.28937,37.338066,0.4891066,-4.994297,0.4891066
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.865130,-92.39713,-47.54106,497.25558,28.791557,0.12716036,-19.19892,0.12716036
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.875130,53.205715,75.21819,525.302,22.986546,0.49010974,-17.09699,0.49010974
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.875130,-26.28619,81.198235,519.6493,16.66059,0.5455592,-0.71222043,0.5455592
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.875130,-82.617165,-15.753271,497.82312,38.79769,1.1220044,0.6847814,1.1220044
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.875130,-73.80033,112.24383,531.5796,31.661985,0.59710383,1.5757667,0.59710383
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.875130,14.434857,108.43461,529.447,33.118713,0.93897754,-5.8271055,0.93897754
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.875130,107.46607,43.772858,520.2831,20.005625,0.970421,2.100729,0.970421
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.875130,12.2981415,-32.44727,494.4229,36.9963,0.726795,2.669811,0.726795
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.875130,20.675762,-103.032974,481.6638,31.345398,0.69554514,1.2052335,0.69554514
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.875130,-119.9842,-50.730843,488.3459,36.280075,0.4669195,-2.2187097,0.4669195
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.875130,-92.32073,-47.426575,497.22516,23.636196,0.14096527,1.3804919,0.14096527
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.895130,52.74907,75.33681,524.86487,20.792805,0.32157138,-8.426918,0.64314276
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.895130,-26.817045,81.416504,519.6464,15.629637,0.2869922,-12.928352,0.5739844
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.895130,-83.48455,-16.540277,497.54242,35.55328,0.60219055,-25.990692,1.2043811
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.895130,-74.24838,112.669785,531.35974,28.303715,0.3280788,-13.451253,0.6561576
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.895130,13.68965,108.93991,529.39276,29.26315,0.4510033,-24.398712,0.9020066
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.895130,106.9104,44.44476,520.71344,19.462519,0.4861595,-24.213076,0.972319
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.895130,11.688592,-32.744946,494.286,34.08938,0.34601647,-19.038925,0.69203293
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.895130,21.130392,-103.56647,481.38715,27.432331,0.37676883,-15.938816,0.75353765
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.895130,-120.340256,-50.47531,488.34818,35.315052,0.21913384,-12.389283,0.43826768
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.895130,-92.24414,-47.235676,497.01862,20.28529,0.14574353,0.23891324,0.29148707
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.905130,52.269646,75.401146,524.5071,21.353252,0.6016682,28.009682,0.6016682
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.905130,-27.317251,81.6667,519.83417,17.079094,0.5899567,30.296452,0.5899567
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.905130,-84.22693,-17.337984,497.16888,37.706882,1.1519388,54.974827,1.1519388
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.905130,-74.71593,113.01666,531.14655,31.587362,0.6199768,29.189802,0.6199768
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.905130,12.999105,109.29545,529.4275,31.29317,0.7774739,32.647064,0.7774739
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.905130,106.41489,45.063473,521.00385,21.53054,0.84420073,35.804123,0.84420073
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.905130,11.123312,-32.99907,494.3134,35.898945,0.6203783,27.43618,0.6203783
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.905130,21.582697,-104.09491,481.23087,30.825665,0.71292293,33.615414,0.71292293
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.905130,-120.65944,-50.264244,488.47455,39.06659,0.40298396,18.385014,0.40298396
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.905130,-92.14276,-47.0453,496.7938,22.172573,0.31155097,16.580746,0.31155097
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.915130,51.75811,75.41675,524.0871,22.524214,0.66205525,6.0387025,0.66205525
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.915130,-27.795378,81.92485,520.0172,19.069923,0.57337904,-1.6577684,0.57337904
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.915130,-84.98428,-18.157936,497.03543,34.90399,1.124157,-2.7781825,1.124157
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.915130,-75.2077,113.3228,530.9654,33.42939,0.60692966,-1.3047179,0.60692966
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.915130,12.348383,109.60174,529.553,29.302948,0.73006773,-4.740621,0.73006773
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.915130,105.966576,45.654663,521.30524,23.680788,0.80084723,-4.335346,0.80084723
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.915130,10.586227,-33.20179,494.4308,36.29876,0.5859488,-3.4429467,0.5859488
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.915130,22.032812,-104.641594,481.11472,32.28598,0.71760637,0.46834537,0.71760637
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.915130,-120.952,-50.04469,488.6233,40.436203,0.39488193,-0.81020385,0.39488193
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.915130,-92.03766,-46.875607,496.606,23.628998,0.27407295,-3.7478054,0.27407295
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.925130,51.232735,75.41115,523.76245,23.753057,0.6176164,-4.4438815,0.6176164
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.925130,-28.248411,82.17217,520.09784,19.878595,0.5223981,-5.0980883,0.5223981
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.925130,-85.69591,-18.987495,496.79645,37.34849,1.1187878,-0.53692293,1.1187878
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.925130,-75.70762,113.54658,530.61395,36.272507,0.6507734,4.384378,0.6507734
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.925130,11.742503,109.8704,529.70764,28.653923,0.68058604,-4.9481688,0.68058604
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.925130,105.54318,46.21263,521.5462,27.569664,0.7407029,-6.0144296,0.7407029
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.925130,10.076244,-33.33334,494.57455,37.77624,0.5459483,-4.0000463,0.5459483
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.925130,22.486254,-105.20477,481.0226,35.077465,0.72887653,1.1270121,0.72887653
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.925130,-121.20067,-49.790615,488.68112,44.258614,0.36018234,-3.4699583,0.36018234
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.925130,-91.96481,-46.748722,496.6358,27.092602,0.14931823,-12.47547,0.14931823
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.935130,50.68659,75.37921,523.46497,25.935795,0.6227261,0.5109669,0.6227261
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.935130,-28.68405,82.41314,520.1877,21.806683,0.5058882,-1.6509919,0.5058882
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.935130,-86.422134,-19.836422,496.79364,42.619503,1.1171792,-0.16085725,1.1171792
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.935130,-76.25908,113.78349,530.55756,39.781513,0.60284567,-4.7927756,0.60284567
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.935130,11.182297,110.10425,529.8164,31.293274,0.6167151,-6.387096,0.6167151
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.935130,105.155235,46.746387,521.7662,29.866451,0.6955413,-4.516163,0.6955413
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.935130,9.594311,-33.38108,494.75504,39.175842,0.51683396,-2.9114368,0.51683396
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.935130,22.936617,-105.75982,480.86572,36.851807,0.7317931,0.29165813,0.7317931
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.935130,-121.48185,-49.531162,488.97745,47.56257,0.48391813,12.373579,0.48391813
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.935130,-91.84517,-46.64354,496.49908,28.570211,0.20992225,6.060403,0.20992225
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.945130,50.124035,75.32463,523.1974,32.789425,0.6253455,0.26194388,0.6253455
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.945130,-29.115547,82.67239,520.40295,25.91771,0.54749477,4.1606536,0.54749477
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.945130,-87.11229,-20.698158,496.73578,50.8061,1.105558,-1.1621164,1.105558
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.945130,-76.82147,113.97194,530.45734,46.327934,0.6015268,-0.13189054,0.6015268
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.945130,10.675915,110.33709,529.92596,37.78781,0.5680175,-4.86976,0.5680175
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.945130,104.734566,47.209003,521.6612,34.249603,0.63403237,-6.1508975,0.63403237
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.945130,9.140794,-33.336147,494.9175,43.787148,0.48383242,-3.3001564,0.48383242
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.945130,23.393856,-106.332344,480.7502,42.702248,0.7417516,0.9958498,0.7417516
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.945130,-121.72905,-49.256195,489.23013,51.51617,0.44784224,-3.6075916,0.44784224
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.945130,-91.73075,-46.60726,496.51218,30.557869,0.12074118,-8.918108,0.12074118
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.955130,49.540504,75.249214,522.96844,36.973286,0.63134986,0.6004354,0.63134986
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.955130,-29.524616,82.90581,520.4829,24.442888,0.47771117,-6.9783587,0.47771117
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.955130,-87.777756,-21.573124,496.6481,53.33278,1.1027691,-0.2788859,1.1027691
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.955130,-77.40692,114.142624,530.4434,41.102577,0.6099821,0.8455309,0.6099821
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.955130,10.21937,110.60557,530.13367,38.878918,0.5689038,0.088633336,0.5689038
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.955130,104.364845,47.643566,521.7075,31.930098,0.57243323,-6.15991,0.57243323
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.955130,8.720763,-33.213284,495.26086,41.41889,0.55623674,7.24043,0.55623674
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.955130,23.851074,-106.92531,480.67603,43.217194,0.7524322,1.0680615,0.7524322
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.955130,-121.92662,-48.95597,489.3598,44.88581,0.38208082,-6.5761395,0.38208082
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.955130,-91.58599,-46.624767,496.47037,32.14478,0.15169412,3.095294,0.15169412
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.965130,48.941425,75.15985,522.7735,36.67312,0.6363084,0.495849,0.6363084
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.965130,-29.925653,83.126724,520.5399,23.425747,0.46139652,-1.6314652,0.46139652
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.965130,-88.40681,-22.456448,496.49374,51.95324,1.0953491,-0.74200606,1.0953491
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.965130,-78.0146,114.329636,530.62103,39.51562,0.66015345,5.017136,0.66015345
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.965130,9.81507,110.92107,530.434,39.44287,0.5943143,2.5410445,0.5943143
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.965130,103.960724,48.006172,521.5152,31.03624,0.57600605,0.3572792,0.57600605
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.965130,8.336664,-33.029976,495.68063,41.69555,0.59778374,4.1547027,0.59778374
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.965130,24.318054,-107.54489,480.66107,42.260292,0.776002,2.3569787,0.776002
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.965130,-122.09142,-48.66277,489.42908,44.535652,0.34340405,-3.8676777,0.34340405
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.965130,-91.4699,-46.7261,496.6841,34.30726,0.2635109,11.18168,0.2635109
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.975130,48.315685,75.05049,522.48975,36.344563,0.6957116,5.9403234,0.6957116
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.975130,-30.309683,83.32469,520.50977,18.32251,0.43310264,-2.8293881,0.43310264
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.975130,-89.041756,-23.358545,496.46744,49.421608,1.1034621,0.8113014,1.1034621
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.975130,-78.59713,114.48768,530.6947,37.602074,0.6080624,-5.2091036,0.6080624
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.975130,9.455505,111.27358,530.7123,38.784664,0.5753101,-1.9004142,0.5753101
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.975130,103.56401,48.30342,521.2954,32.852245,0.54226774,-3.3738325,0.54226774
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.975130,7.992074,-32.799507,496.04877,39.74231,0.5544305,-4.3353267,0.5544305
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.975130,24.782043,-108.14905,480.5224,39.172882,0.7742914,-0.17105858,0.7742914
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.975130,-122.26967,-48.4076,489.56488,40.874905,0.3395844,-0.38196573,0.3395844
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.975130,-91.33778,-46.880543,496.8883,27.005453,0.28809407,2.458315,0.28809407
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:18.985130,47.667164,74.9287,522.1511,33.91232,0.74167424,4.5962625,0.74167424
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:18.985130,-30.685255,83.52423,520.606,19.155987,0.4360429,0.2940269,0.4360429
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:18.985130,-89.66026,-24.271584,496.4359,46.06756,1.1032618,-0.020026794,1.1032618
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:18.985130,-79.15782,114.64502,530.7247,37.0699,0.5831214,-2.4940972,0.5831214
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:18.985130,9.138012,111.68362,531.07104,36.652607,0.6305966,5.528644,0.6305966
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:18.985130,103.15382,48.527336,521.0084,32.00013,0.54841316,0.6145414,0.54841316
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:18.985130,7.6875424,-32.539154,496.39368,37.425224,0.52865064,-2.5779822,0.52865064
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:18.985130,25.26744,-108.790245,480.5998,39.09798,0.8079153,3.3623853,0.8079153
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:18.985130,-122.44394,-48.193916,489.70673,35.473362,0.31009346,-2.9490938,0.31009346
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:18.985130,-91.176605,-47.071064,496.9464,27.072138,0.25623208,-3.186198,0.25623208
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:19.005130,46.995754,74.878296,521.9717,33.270832,0.34840146,-19.663637,0.6968029
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:19.005130,-31.049847,83.71729,520.81396,20.631271,0.23100564,-10.2518635,0.46201128
01GKDCBWKXK373713TNQRR0MTB,2022-12-04 01:35:19.005130,-90.286896,-25.200989,496.48328,44.401447,0.56096053,-27.115067,1.1219211
01GKDCBWXKAZGS143GT0RJZ2GV,2022-12-04 01:35:19.005130,-79.69284,114.870155,530.8918,35.01474,0.30201554,-14.055294,0.6040311
01GKDCBX5Q6AYFKAMKQ7YCKVX0,2022-12-04 01:35:19.005130,8.876598,112.145134,531.4485,33.167946,0.32549173,-15.255241,0.65098345
01GKDCBXH9XX6ZYZ3BQSTD8RK4,2022-12-04 01:35:19.005130,102.706505,48.644073,520.7192,29.856575,0.27265754,-13.78778,0.5453151
01GKDCBY0KQZFKXMTZPSB5ZHN2,2022-12-04 01:35:19.005130,7.434531,-32.28138,496.7378,35.91711,0.24944353,-13.960357,0.49888706
01GKDCBY83E2ZAPW05M6TN8HSP,2022-12-04 01:35:19.005130,25.773855,-109.37837,480.68283,35.912094,0.3902726,-20.882135,0.7805452
01GKDCBYJQK1Q9EG15VQYJQEMJ,2022-12-04 01:35:19.005130,-122.673805,-48.092148,490.0661,34.59469,0.21928641,-4.5403523,0.43857282
01GKDCBYN7FW8SQGY4PBE82NT4,2022-12-04 01:35:19.005130,-91.04803,-47.33226,497.14655,27.199331,0.17664324,-3.9794421,0.35328647
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:19.015130,46.296352,74.850334,521.68396,38.90366,0.7567821,40.838066,0.7567821
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:19.015130,-31.410545,83.89537,521.06726,24.30702,0.4753469,24.434126,0.4753469
