id,datetime,x_cm,y_cm,z_cm,size_mm2,speed_mps,acceleration_mps2,distance_cm
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:30.916438,59.764755,-39.409832,235.1214,1.4059789,0.56912446,30.071798,0.56912446
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:30.976439,59.569008,-39.32024,235.75201,1.4580818,0.11105597,-7.634347,0.66634697
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:30.986439,59.39068,-39.21845,236.40454,1.6866049,0.6840754,57.30194,0.6840754
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:30.996439,59.223133,-39.110962,237.05334,2.1122243,0.67865115,-0.54242605,0.67865115
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.006439,59.010868,-38.9669,237.50156,1.7174716,0.5164261,-16.222504,0.5164261
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.016439,58.90328,-38.8808,238.19006,1.7252152,0.70217085,18.574476,0.70217085
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.036439,58.798843,-38.7738,238.52914,1.6174912,0.18529172,-25.843958,0.37058344
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.056439,58.755085,-38.675648,238.9981,1.907895,0.24054527,2.7626774,0.48109055
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.086439,58.55388,-38.4719,238.78853,2.296972,0.11828062,-4.075488,0.35484186
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.096439,58.567997,-38.419643,239.3957,2.4713445,0.60959506,49.131447,0.60959506
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.106439,58.517937,-38.337776,239.82808,2.1128967,0.4428879,-16.670717,0.4428879
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.116439,58.40518,-38.279472,240.03445,2.1128116,0.24228215,-20.060575,0.24228215
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.126439,58.2742,-38.22755,240.17613,2.0484664,0.19982024,-4.2461905,0.19982024
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.136439,58.151875,-38.206272,240.48291,1.879682,0.33095056,13.11303,0.33095056
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.146439,58.04801,-38.20384,240.86449,1.804789,0.39546973,6.4519167,0.39546973
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.166440,57.985935,-38.243534,241.4916,1.793559,0.31568947,-3.9888132,0.6314105
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.196440,57.825382,-38.269707,241.97237,1.7315342,0.16918467,-4.883493,0.50755405
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.216440,57.703632,-38.33882,242.56392,1.6061944,0.30394375,6.737954,0.6078875
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.296440,57.520866,-38.458508,243.44087,1.7023402,0.1129695,-2.3871782,0.903756
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.316440,57.306675,-38.563328,244.16963,1.5839978,0.38339183,13.521115,0.76678365
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.326440,57.204487,-38.748863,245.32306,1.645894,1.1727257,78.93338,1.1727257
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.366440,56.886387,-38.888847,246.04405,1.3782853,0.20009388,-24.315794,0.8003755
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.376440,56.566307,-39.045395,246.84647,1.3231146,0.8779666,67.78727,0.8779666
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.406441,56.31194,-39.257988,247.97678,1.3938769,0.39262763,-16.177427,1.1779221
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.416441,55.896473,-39.38836,248.60622,1.30386,0.7653842,37.275658,0.7653842
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.426441,55.39864,-39.462097,248.8879,1.6526774,0.57672775,-18.865646,0.57672775
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.436441,55.09357,-39.614136,249.70685,1.6090065,0.88705426,31.03265,0.88705426
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.456441,54.662712,-39.694115,250.12834,1.4319112,0.30401367,-29.15203,0.60802734
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.476441,54.35372,-39.766438,250.56772,1.7076782,0.2709978,-1.6507928,0.5419956
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.486441,53.974236,-39.77596,250.66534,2.4741492,0.3919561,12.095828,0.3919561
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.506441,53.528206,-39.74018,250.51799,2.632352,0.23554794,-7.820407,0.4710959
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.516441,53.321705,-39.76332,250.9037,3.2075999,0.43812814,20.258018,0.43812814
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.526441,53.116287,-39.777428,251.26428,2.0298514,0.4152174,-2.2910726,0.4152174
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.536441,52.84785,-39.727543,251.22668,2.1804278,0.27560788,-13.960954,0.27560788
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.546441,52.69339,-39.7328,251.55681,2.0003576,0.3644965,8.888864,0.3644965
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.556441,52.5494,-39.740707,251.90137,1.9220474,0.3735204,0.9023898,0.3735204
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.566441,52.380943,-39.730713,252.1385,2.1731145,0.291058,-8.24624,0.291058
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.576441,52.311768,-39.76697,252.64352,1.8729057,0.51102716,21.996916,0.51102716
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.596441,52.289547,-39.833603,253.2931,1.8726853,0.3266818,-9.217269,0.6533636
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.606441,52.17029,-39.85337,253.63739,1.8689839,0.36488342,3.8201635,0.36488342
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.616441,52.057945,-39.87176,253.95639,2.3098667,0.33871046,-2.617297,0.33871046
01GJGZ15XTVQSH68DFCSDFX9XG,2022-11-23 00:43:31.626442,51.952896,-39.901375,254.31653,1.9430524,0.3762761,3.7561886,0.37631375
01GJGZ1916Y5DH2TQ458MSYFHM,2022-11-23 00:43:33.456450,22.234175,-45.383095,258.04898,1.7748438,0.6284541,27.133783,0.6284541
01GJGZ1916Y5DH2TQ458MSYFHM,2022-11-23 00:43:33.466450,22.038433,-45.473007,258.0007,1.5841304,0.2207518,-40.77023,0.2207518
01GJGZ1916Y5DH2TQ458MSYFHM,2022-11-23 00:43:33.476450,21.85417,-45.574142,258.02142,1.4824753,0.21121186,-0.95399415,0.21121186
01GJGZ1916Y5DH2TQ458MSYFHM,2022-11-23 00:43:33.486450,21.641773,-45.629517,257.7054,1.6702409,0.38475743,17.354555,0.38475743
01GJGZ1916Y5DH2TQ458MSYFHM,2022-11-23 00:43:33.536450,21.423754,-45.712734,257.42212,1.4050951,0.07340838,-6.2269807,0.36704192
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.316453,8.1929865,-56.482204,251.66559,1.870889,0.36470732,0.011828044,0.36470732
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.346454,7.875254,-56.683968,251.68155,1.8792667,0.12556879,-7.9710183,0.37671894
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.386454,7.5396476,-56.93176,251.69437,1.8799218,0.10434218,-0.5306654,0.4173687
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.396454,7.1980357,-57.18723,251.68588,1.9819838,0.4266567,32.231453,0.4266567
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.406454,6.895826,-57.467308,251.87057,2.1660323,0.4515368,2.4880118,0.4515368
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.416454,6.623286,-57.77518,252.20998,1.9089414,0.5331617,8.162488,0.5331617
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.436454,6.3732233,-58.120724,252.68774,1.9565067,0.32023022,-10.646573,0.64046043
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.446454,6.117938,-58.372814,252.7854,1.815665,0.37183213,5.160192,0.37183213
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.456454,5.845949,-58.65242,252.93898,1.9597912,0.41921562,4.738347,0.41921562
01GJGZ19WCR0QCFGFG6VA0XJRJ,2022-11-23 00:43:34.476454,5.5663514,-58.88945,252.91144,1.8807292,0.1837914,-11.77121,0.3675828
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.846456,-2.1665077,-62.94987,248.62215,1.7485416,0.6973786,47.40081,0.6973786
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.866456,-2.485874,-62.831135,247.33746,1.6030978,0.6645495,-1.6414521,1.329099
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.876456,-2.8354652,-62.93918,246.89456,1.748416,0.5745017,-9.004785,0.5745017
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.896456,-3.2137027,-62.980057,246.20285,1.9136989,0.39471626,-8.98927,0.7894325
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.916456,-3.5957227,-63.263374,246.50107,2.0537357,0.28068805,-5.7014112,0.5613761
01GJGZ1ACAK5RF611P5773Q12F,2022-11-23 00:43:34.936456,-3.9791596,-63.51292,246.70644,1.9959745,0.2507354,-1.4976317,0.5014708
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.246466,-44.161167,-81.45635,269.21756,2.1407113,0.29760352,-11.388985,0.29760352
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.276466,-44.399708,-81.406555,268.9092,1.8871433,0.13100849,-5.5531673,0.39302546
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.306467,-44.58997,-81.26228,268.30038,1.8869982,0.21798676,2.899179,0.6539821
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.326467,-44.9224,-81.30967,268.39862,2.1089785,0.17493749,-2.1524634,0.34987497
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.336467,-45.278915,-81.42013,268.72137,1.8728907,0.49342632,31.848885,0.49342632
01GJGZ1CRJZ0BTRS368595GJPV,2022-11-23 00:43:37.346467,-45.60797,-81.434906,268.7682,1.8436946,0.33269694,-16.072939,0.33269694
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.186475,-56.63859,-57.3708,206.64981,1.3552088,0.43777603,-1.3752378,0.43777603
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.206475,-56.642975,-57.523613,207.0579,1.5961056,0.2178928,-10.994161,0.4357856
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.216475,-56.61197,-57.644238,207.33696,2.1297152,0.30558932,8.769652,0.30558932
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.226475,-56.526897,-57.706055,207.3917,1.7567532,0.11854424,-18.704508,0.11854424
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.326475,-56.444717,-57.968697,208.2208,1.6528133,0.08735831,-0.31185937,0.87358314
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.336476,-56.250134,-58.102417,208.61552,1.4127678,0.4599056,37.251003,0.45995158
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.366476,-56.28084,-58.570557,210.2706,1.4973068,0.57342976,3.7841392,1.7202893
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.386476,-56.384296,-59.147392,212.34407,1.4958875,1.077347,25.195864,2.154694
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.446476,-55.887615,-59.34648,213.31699,1.4312949,0.18505858,-14.871474,1.1103514
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.456476,-55.373978,-59.535618,214.28429,1.3448818,1.1114367,92.63782,1.1114367
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.496476,-54.725407,-59.575848,214.77472,1.3579524,0.20352903,-22.697693,0.8141161
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.506476,-54.152752,-59.726093,215.80298,1.3774602,1.186518,98.29889,1.186518
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.526476,-53.615723,-59.91332,216.99641,1.2953074,0.661008,-26.275496,1.322016
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.536476,-53.114677,-60.138023,218.34079,1.245498,1.4522016,79.11936,1.4522016
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.546476,-52.666958,-60.196735,219.04614,1.1692766,0.8375162,-61.46854,0.8375162
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.586477,-52.328506,-60.403454,220.13672,1.3036717,0.29010478,-13.684943,1.1604481
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.606477,-51.73862,-60.301685,219.93353,1.3149017,0.31607312,1.2984167,0.63214624
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.616477,-51.0586,-60.117386,219.33151,1.4679887,0.92672473,61.06516,0.92672473
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.626477,-50.937572,-60.27736,219.67244,1.2774649,0.39556193,-53.11628,0.39556193
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.646477,-50.73007,-60.37732,219.6488,1.1597673,0.11576777,-13.989708,0.23153554
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.656477,-50.62751,-60.592762,219.96176,1.1597068,0.3935414,27.777363,0.3935414
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.666477,-50.44162,-60.671154,219.65367,1.1596898,0.36827183,-2.5269554,0.36827183
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.676477,-50.220608,-60.70143,219.14548,1.1596833,0.5549972,18.672537,0.5549972
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.696477,-49.96707,-61.068405,219.50453,1.3945457,0.28629914,-13.434903,0.5725983
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.706477,-49.72504,-61.47923,220.0357,1.4179131,0.7137907,42.74916,0.7137907
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.806478,-49.229374,-61.9057,220.70059,1.3842372,0.09325391,-6.205306,0.9325484
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.836478,-48.63348,-62.17523,220.9361,1.2313687,0.23170854,4.6151543,0.6951256
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.846478,-48.02506,-62.388664,221.04614,1.1657802,0.6540961,42.23876,0.6540961
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.896478,-47.59446,-62.861794,222.0205,1.2519882,0.23311965,-8.41953,1.1655983
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.936478,-47.322247,-63.45468,223.42546,1.3932922,0.3872631,3.8535857,1.5490524
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:39.996478,-47.08271,-64.07777,224.96799,1.5755445,0.2801271,-1.7855997,1.6807626
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.006478,-46.885864,-64.74956,226.68031,1.5287699,1.8498957,156.97685,1.8498957
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.016478,-46.70161,-65.43547,228.45993,1.6655773,1.9161143,6.6218667,1.9161143
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.026478,-46.544506,-65.778854,229.34938,1.7966728,0.9662912,-94.982315,0.9662912
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.036479,-46.43021,-66.11857,230.24802,1.9586296,0.96738166,0.109034,0.9674784
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.076479,-46.55373,-66.367676,230.9108,2.0787935,0.17968409,-19.692438,0.71873635
01GJGZ1ENGH5GKKZTVTZ4S5471,2022-11-23 00:43:40.126479,-46.814617,-66.766655,232.20369,2.5091882,0.27559578,1.9182339,1.3779789
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.466560,9.81583,-7.212741,99.10329,0.43070215,0.20357884,0.6167079,0.6107365
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.476560,10.037849,-7.6254196,98.895325,0.43069896,0.51268363,30.91048,0.51268363
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.486560,10.230834,-8.039577,98.437675,0.45722026,0.6466946,13.4010935,0.6466946
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.496560,10.452577,-8.496892,98.170166,0.4512781,0.5743425,-7.235208,0.5743425
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.506560,10.700763,-8.967492,98.03644,0.426549,0.5485837,-2.5758805,0.5485837
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.516560,10.963655,-9.444742,97.97398,0.4191752,0.54843444,-0.014923066,0.54843444
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.526560,11.224555,-9.917614,97.91014,0.42546222,0.54383135,-0.46031243,0.54383135
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.546560,11.506398,-10.43403,97.803246,0.40889898,0.29897597,-12.242768,0.59795195
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.556560,11.785178,-10.942128,97.708885,0.44987682,0.5871853,28.820936,0.5871853
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.566560,12.017981,-11.365223,97.51705,0.48402408,0.5196205,-6.756484,0.5196205
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.576560,12.295177,-11.834558,97.5987,0.4797734,0.5511635,3.1543002,0.5511635
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.586560,12.611665,-12.346671,97.764885,0.5944525,0.6245317,7.336817,0.6245317
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.596560,12.952975,-12.852622,98.067444,0.6662229,0.6811923,5.666063,0.6811923
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.606560,13.254362,-13.28721,98.253296,0.5852613,0.56057316,-12.061914,0.56057316
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.616560,13.499448,-13.660797,98.26698,0.65590405,0.44701365,-11.355949,0.44701365
01GJGZ21E4ZYCH9VSK3CK7T3YW,2022-11-23 00:43:58.626560,13.735762,-14.040476,98.25951,0.46904546,0.44727632,0.026268968,0.44727632
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.476586,19.629147,0.45604047,100.99345,0.7704851,0.09777543,0.70172775,0.09777543
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.486586,19.575233,0.5092826,101.0612,0.7704843,0.10164775,0.3872324,0.10164775
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.496586,19.489622,0.57126045,101.0633,0.7382376,0.105710216,0.40624613,0.105710216
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.506586,19.3878,0.63465345,100.980705,0.92224497,0.1456317,3.9921486,0.1456317
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.516586,19.305626,0.6904258,100.92813,0.92224073,0.11237097,-3.3260734,0.11237097
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.526586,19.222971,0.74766356,100.864456,1.0778712,0.119006135,0.66351706,0.119006135
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.536586,19.13845,0.8095464,100.79474,1.3768619,0.12583174,0.68255997,0.12583174
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.556587,19.053032,0.87422305,100.70282,1.167815,0.070580065,-2.7624454,0.14116718
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.566587,18.985909,0.9402098,100.64181,1.1781427,0.11216891,4.1588845,0.11216891
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.576587,18.918228,1.0092815,100.56609,1.2002836,0.12282125,1.0652347,0.12282125
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.586587,18.829348,1.0861411,100.41029,1.087923,0.19514039,7.231914,0.19514039
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.596587,18.73149,1.1704111,100.21799,1.0182198,0.23164846,3.6508074,0.23164846
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.606587,18.665527,1.2508378,100.09105,1.038329,0.16411021,-6.753825,0.16411021
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.616587,18.613039,1.3256489,99.98285,1.038329,0.14162914,-2.2481065,0.14162914
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.626587,18.558975,1.4074985,99.86723,1.1413956,0.15162192,0.99927753,0.15162192
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.636587,18.5099,1.4883565,99.758705,1.4333446,0.14396282,-0.7659115,0.14396282
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.646587,18.46219,1.5668026,99.654045,1.6568205,0.13922128,-0.47415298,0.13922128
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.656587,18.411552,1.6417559,99.5388,1.6568197,0.1465051,0.72838277,0.1465051
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.666587,18.353216,1.7142982,99.41877,1.8597845,0.15189949,0.5394374,0.15189949
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.676587,18.2907,1.7815788,99.30376,2.1469858,0.14718115,-0.4718322,0.14718115
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.686587,18.245872,1.8370184,99.26364,1.7549839,0.081808686,-6.537247,0.081808686
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.696587,18.208263,1.8830199,99.25744,1.7549841,0.05974184,-2.2066846,0.05974184
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.706587,18.171164,1.9235194,99.27367,1.7710227,0.057269163,-0.2472678,0.057269163
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.716587,18.13432,1.9612688,99.301125,1.7710195,0.059468567,0.21994044,0.059468567
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.726587,18.10592,1.9878021,99.351,1.7710185,0.06322869,0.3760121,0.06322869
01GJGZ27C4DPQY15N7X8XMFH51,2022-11-23 00:44:04.736587,18.070475,1.9920481,99.41907,1.7660598,0.076865554,1.3636862,0.076865554
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.086589,17.784742,0.91059643,96.49521,1.9934583,0.20468916,-0.23669708,0.20468916
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.096589,17.82474,0.9166193,96.32883,1.5190668,0.17122683,-3.3462327,0.17122683
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.106589,17.842249,0.914057,96.20473,1.5190668,0.12535438,-4.587245,0.12535438
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.116589,17.851603,0.90107703,96.104965,1.4005456,0.101038985,-2.4315393,0.101038985
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.136589,17.840834,0.8729173,96.08212,1.2235721,0.01891228,-4.106335,0.03782456
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.146589,17.819939,0.8383726,96.08988,1.2235711,0.041111413,2.2199135,0.041111413
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.156589,17.789557,0.78729963,96.130714,1.3022866,0.07210173,3.099031,0.07210173
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.166589,17.756504,0.7291445,96.20084,1.302287,0.0969154,2.4813676,0.0969154
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.176589,17.723114,0.6643823,96.30048,1.5799317,0.123441495,2.6526098,0.123441495
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.186589,17.689905,0.5948662,96.41763,1.8782948,0.14021288,1.6771383,0.14021288
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.196589,17.657772,0.5244846,96.537674,2.1538708,0.14281434,0.2601464,0.14281434
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.206589,17.631067,0.45715022,96.659386,2.153871,0.14163625,-0.11780985,0.14163625
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.216589,17.607079,0.3913395,96.78194,2.153871,0.14115268,-0.048356827,0.14115268
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.236589,17.58724,0.33336487,96.888016,2.153871,0.061254285,-3.9949195,0.12250857
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.246589,17.566566,0.27973828,96.96363,2.153871,0.09497442,3.3720138,0.09497442
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.256590,17.538475,0.21678253,97.001785,2.0286114,0.07878638,-1.6186426,0.078794256
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.296590,17.513508,0.1678378,96.946045,1.3816848,0.019566664,-1.480493,0.07826666
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.316590,17.490421,0.12588757,96.861465,1.3816816,0.04859847,1.4515902,0.09719694
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.346590,17.468834,0.09428141,96.66348,1.3171499,0.06721695,0.620616,0.20165084
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.356590,17.450405,0.07315466,96.40586,1.2245766,0.25913584,19.19189,0.25913584
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.366590,17.435,0.059817735,96.11994,1.2245673,0.28664514,2.7509294,0.28664514
01GJGZ27YWY09PND5YKFHGFM61,2022-11-23 00:44:05.376590,17.438417,0.052578017,95.87401,1.1281585,0.24606915,-4.0576,0.24606915
01GJGZ28K6ZHF10R9ABP7TJ27H,2022-11-23 00:44:05.726592,17.397999,0.42301944,93.79514,1.30231,0.0470939,1.8529793,0.0470939
01GJGZ28K6ZHF10R9ABP7TJ27H,2022-11-23 00:44:05.736592,17.357374,0.4288966,93.78632,1.3112129,0.041985523,-0.5108377,0.041985523
