"frame","time_s","n_mosquitoes","mean_x","mean_y","mean_z","std_x","std_y","std_z"
34916,349.151535987854,8,186.306882154652,299.668156106366,5136.25070557116,681.60438474238,789.422020308374,186.375631739098
34917,349.161535978317,8,181.505354083208,298.206476057214,5135.89621233221,682.030843475797,790.34494859804,187.633323082222
34919,349.181535959244,8,176.492397510961,296.654077419757,5135.45945979226,682.490192985949,791.478152939217,188.726009970408
34920,349.191535949707,8,171.333225093262,295.068781443177,5134.89521130708,682.977735178551,792.750312546783,189.829323659965
34921,349.20153594017,8,166.160435995359,293.52042906685,5134.35685096299,683.509096523225,794.078769315693,190.983221942881
34922,349.211535930634,8,161.085881839377,292.067964227047,5134.03211085176,684.085038594184,795.449614672879,192.005117043805
34923,349.221535921097,8,156.166037276084,290.763906047499,5133.81806439493,684.655324187194,796.845601407891,192.791557373411
34924,349.23153591156,8,151.35682841326,289.619532977756,5133.72777792568,685.234210248891,798.256648447662,193.45168113829
34925,349.241535902023,8,146.584806573032,288.590533835769,5133.91996482484,685.894317477734,799.724849368232,193.857708907966
34926,349.251535892487,8,141.81589141014,287.631746841394,5134.31890399904,686.667395543863,801.237225636986,193.930509916003
34927,349.261536121368,8,137.029735540817,286.745150160409,5134.80507728023,687.490465440769,802.775080939344,193.73897620431
34928,349.271536111832,8,132.323836913157,285.99563608801,5135.3759054666,688.310917636231,804.260516996891,193.503692180414
34929,349.281536102295,8,127.819819979736,285.42459781238,5135.97831149415,689.083915678754,805.629758710715,193.209067003356
34930,349.291536092758,8,123.483421677068,285.00746858009,5136.47204391863,689.757812271767,806.927880217471,192.650189109388
34931,349.301537036896,8,119.210207771944,284.721862165174,5136.72246950851,690.279841734421,808.229505224437,191.782284396178
34932,349.311537027359,9,104.440759306973,156.865435297906,5106.29939966376,646.775934718508,848.667387602545,200.410024883701
34933,349.321537017822,9,101.052240823163,156.458907453612,5106.02317422182,646.823458411962,850.309345180227,199.766917340622
34934,349.331537008286,9,97.6014176825227,156.076615693976,5105.78919779724,646.742431935409,852.072811904442,199.118797429834
34936,349.351536989212,9,94.0221237224089,155.658077389462,5105.68997778445,646.490916970159,853.965089942841,198.466737519314
34937,349.361536979675,9,90.3474020216262,155.149469963465,5105.76048495723,646.064005565064,855.936306177424,197.727960653549
34938,349.371536970139,9,86.6759177573467,154.518199878733,5105.90665879194,645.510047627827,857.910659393724,196.979733420456
34939,349.381536960602,9,83.0453139179895,153.743455075842,5106.03432811133,644.912703828841,859.838046805264,196.246136100293
34940,349.391536951065,9,79.4337769097136,152.822528014329,5106.04431306681,644.306747730782,861.70619164845,195.597024659593
34941,349.401536941528,9,75.8185980256717,151.790312940106,5105.97723163432,643.709116211442,863.522613976272,195.293434000794
34942,349.411536931992,9,72.2133753648448,150.648831593181,5106.05812741516,643.186722286944,865.328339960304,195.292934349746
34943,349.421536922455,9,68.6534087152804,149.395501183508,5106.3362142635,642.792410588525,867.139765368198,195.449788671596
34944,349.431536912918,9,65.1743827612117,148.034559525966,5106.60588751397,642.490271192101,868.92507023249,195.584957017616
34945,349.441536903381,9,61.8379987467013,146.604677780672,5106.72571109947,642.267138632657,870.633356741267,195.709412022404
34946,349.451536893845,9,58.700755783906,145.152219085058,5106.63451270213,642.120547014312,872.242288822637,195.903859654634
34947,349.461537122726,9,55.7372474373046,143.714192917173,5106.38027550318,642.068120723529,873.797648352383,196.280367997106
34948,349.47153711319,9,52.8634246463145,142.32303544608,5106.17690354673,642.136853562646,875.3536959289,196.814841348091
34949,349.481537103653,8,138.762215940651,330.646718974341,5150.45676945865,624.89969215405,713.396220068267,155.977264752827
34950,349.491537094116,8,136.293354696228,329.321241314352,5150.77809528549,624.721294860907,715.884378952573,156.387153197587
34951,349.501537084579,8,133.849788381197,328.145754245491,5151.30811500479,624.650230429074,718.27288315588,156.64698979311
34952,349.511537075043,8,131.417954815537,327.163223481578,5151.96133862626,624.631880530531,720.511231503856,156.802490870093
34953,349.521537065506,8,128.973355598708,326.380464602133,5152.74045318263,624.654712834365,722.582943507235,156.937202913772
34954,349.531538009644,8,126.484950832818,325.771649178697,5153.66977980915,624.791116513272,724.486611447447,157.104548296367
34955,349.541538000107,8,123.94725273058,325.285293009876,5154.49757508577,625.100168278986,726.197574346897,157.314274574461
34956,349.55153799057,8,121.416149201188,324.937364618674,5154.97456725743,625.537224577306,727.673778352685,157.712729616402
34957,349.561537981033,8,118.897190751724,324.728882665804,5155.03495209916,625.989242080264,728.887129465564,158.281639575914
34958,349.571537971497,8,116.365238626921,324.62653984519,5154.70137664779,626.390479078249,729.833671663543,158.958927041153
34959,349.58153796196,8,113.788682126509,324.575995891727,5153.93134133954,626.733464563294,730.52359079364,159.716582142972
34960,349.591537952423,8,111.143451838248,324.541697894213,5152.74451743399,627.033010418041,731.004336017342,160.674699964212
34961,349.601537942886,8,108.407004942828,324.485594589344,5151.20153971078,627.321033755128,731.330483072539,161.909289650198
34962,349.61153793335,8,105.556036730165,324.379184236172,5149.32827602076,627.637575019505,731.53823186411,163.383346391528
34963,349.621537923813,8,102.568868876934,324.231965764499,5147.11938511549,627.968253922275,731.665327294864,164.956821302753
34964,349.631537914276,8,99.4187273963365,324.101914629612,5144.76428694345,628.260436933072,731.763455017552,166.435519696304
34965,349.641537904739,8,96.1032634234959,324.079813145541,5142.50411281102,628.454955086546,731.890108290103,167.78955669154
34966,349.651537895203,8,92.5597891316101,324.191559066817,5140.49526212453,628.557576041925,732.120042999409,168.95295012267
34967,349.661538124084,8,88.7845995365669,324.46187680511,5138.87595085291,628.646853845895,732.528889947329,170.074908186118
34968,349.671538114548,8,84.8257564920866,324.935345366114,5137.66022007777,628.766927634311,733.175387368879,171.428063167434
34969,349.681538105011,8,80.742387678568,325.623348204404,5136.80433650938,628.911609712259,734.123471252861,173.051689709612
34970,349.691538095474,8,76.5462417985828,326.495067033226,5136.12028596691,629.07588918214,735.419073973969,174.651432525221
34971,349.701538085938,8,72.209155386389,327.526642243511,5135.32917857547,629.254900491388,737.139580118175,176.047669064714
34973,349.721538066864,8,67.6928528064816,328.699568865918,5134.30983814267,629.457752558348,739.369661239339,177.211768148374
34974,349.731538057327,8,63.0587051231487,329.967060723375,5133.19821733897,629.693953813771,742.086532959723,178.274404406871
34975,349.74153804779,8,58.4218619888571,331.27320674529,5132.05714017311,629.963461134834,745.208945968818,179.467356980448
34976,349.751538038254,8,53.8455029600957,332.537617192839,5130.87792726328,630.263694108906,748.662322516235,180.714043630174
34977,349.761538982391,8,49.3435814137959,333.701343611402,5129.71861829613,630.639853580948,752.385119462243,181.915179788334
34978,349.771538972855,8,44.9103527292103,334.742726587015,5128.57950545082,631.111763842014,756.306984995398,183.04160933663
34979,349.781538963318,8,40.5223247540952,335.647542297222,5127.38803310701,631.666106355897,760.35404730253,184.063418270833
34980,349.791538953781,8,36.1096846412961,336.414206584008,5126.20236290886,632.299726477019,764.483256489175,184.984069972556
34981,349.801538944244,8,31.6275182480295,337.019560336056,5125.09193123796,633.027492396533,768.635523728028,185.846939280683
34983,349.821538925171,8,27.105688200742,337.394458952277,5124.10564831574,633.834674726256,772.708016942239,186.517965248544
34984,349.831538915634,8,22.6802026811618,337.504970538077,5123.40193730484,634.693710742163,776.57592869285,186.92801745699
34985,349.841538906097,8,18.4014600852971,337.395531387785,5122.98967576597,635.621041502741,780.215061913624,187.094569643174
34986,349.851538896561,8,14.2609703889271,337.141211548271,5122.73961265946,636.621295215526,783.644078179215,187.137187038633
34987,349.861538887024,8,10.2252032640719,336.814612687243,5122.65139593628,637.691595868108,786.906431571186,187.168658092596
34988,349.871539115906,8,6.29146174772625,336.445813883036,5122.69268276735,638.787648844165,790.058947400416,187.186880049188
34989,349.881539106369,8,2.47595797923738,336.046547570561,5122.90139143296,639.887984856243,793.166331628811,187.198802270132
34990,349.891539096832,8,-1.22056281345225,335.612839671412,5123.1748715672,640.955091192142,796.27293495165,187.186178485415
34991,349.901539087296,8,-4.79152026947456,335.142770661621,5123.44068278202,641.968612403826,799.399598160088,187.08241744738
34992,349.911539077759,8,-8.22793451327967,334.677685377943,5123.91991036145,642.922309961155,802.591103633737,186.920752048809
34994,349.931539058685,8,-11.5332539511076,334.284681508522,5124.82772273729,643.834868656371,805.843578452243,186.922054994926
34995,349.941539049149,8,-14.7316805646311,333.967566764194,5126.08497268631,644.720673567333,809.09581214316,187.166190181564
34996,349.951539039612,8,-17.8759029580764,333.66348488039,5127.4710299863,645.546806067189,812.289057210273,187.474039696116
34997,349.961539030075,8,-21.0138966797663,333.306872610644,5129.1036707588,646.352237057576,815.422844922326,187.683459148592
34998,349.971539020538,8,-24.1521052524559,332.827344159691,5131.01055416189,647.171592160315,818.473658982152,187.701719443007
34999,349.981539011002,8,-27.2667174723679,332.164287654712,5133.06502945917,647.996570264233,821.383884377222,187.47520323914
35000,349.991539001465,8,-30.3473844567391,331.282117254852,5135.06415279241,648.813738229871,824.086786233075,186.968317555259
35001,350.001539945602,8,-33.3988439149176,330.206055191456,5137.1114137064,649.693119197278,826.572997246556,186.278987502481
35002,350.011539936066,8,-36.4125810681704,328.999653490677,5139.33855863417,650.695032770553,828.876273390894,185.699730291825
35003,350.021539926529,8,-39.4035751595714,327.688873258216,5141.49881609137,651.820412033684,830.977838618216,185.270094399254
35006,350.051539897919,8,-42.4025449414713,326.316067712314,5143.32669314883,653.051854758919,832.856912535235,184.887728658758
35007,350.061539888382,8,-45.4092686169115,324.999334075928,5144.80519566118,654.352214312971,834.524162450636,184.576237468398
35008,350.071540117264,8,-48.3828351248108,323.860866427549,5146.01008886715,655.679173953075,836.006241994344,184.468038787932
35009,350.081540107727,8,-51.297588267779,322.96001078114,5146.85037895186,656.954279719547,837.297254975744,184.559644488083
35010,350.09154009819,8,-54.1290144287806,322.326560044912,5147.29472457322,658.107843267476,838.38939261466,184.879622553877
35011,350.101540088654,8,-56.8521877825451,321.968770178068,5147.49044547321,659.158192158603,839.297068320736,185.454791648884
35012,350.111540079117,8,-59.4757431653194,321.864705093523,5147.52202465451,660.113880827851,840.042614487125,186.197002860343
35013,350.12154006958,8,-62.0208530052569,321.960445087292,5147.2380930796,660.925604287234,840.618435728942,186.988578922382
35014,350.131540060043,8,-64.5099060808179,322.210160242237,5146.51390682067,661.55088070159,840.997518159104,187.797665537225
35015,350.141540050507,8,-66.9601072064074,322.598243329577,5145.54354151875,662.00887094616,841.224121927246,188.707357449013
35017,350.161540031433,8,-69.3975105597852,323.101630658595,5144.60060635449,662.359943886898,841.396365236296,189.703447438283
35018,350.171540021896,7,42.6793858952268,200.388038635313,5113.56418627409,624.342175340022,827.365950753679,184.495050411338
35019,350.18154001236,7,39.8325386375551,200.942081819758,5112.55462953349,625.171664912373,827.732722709587,186.109013320125
35020,350.191540002823,7,36.8530173545781,201.47157827542,5111.56025042331,626.117379622039,828.24865345425,187.97526310635
35021,350.20154094696,7,33.7299206229762,201.942999449281,5110.69362465106,627.262268082206,828.92848014518,189.933818685441
35022,350.211540937424,7,30.4421908407676,202.336858664747,5109.9202854888,628.599261731792,829.781152029626,191.911287510023
35023,350.221540927887,7,26.9891931768873,202.65912004708,5109.14438327459,630.098224345056,830.795210613663,194.026793041125
35024,350.23154091835,7,23.4023015078635,202.911466812615,5108.40004219571,631.75789754922,831.9584704096,196.334969160511
35025,350.241540908813,7,19.7673466438788,203.072319336748,5107.78403284513,633.588588111264,833.244174919529,198.720236130111
35026,350.251540899277,7,16.1892186348523,203.12125959297,5107.30432608642,635.560756400525,834.598796596014,201.071236065576
35027,350.26154088974,7,12.767613100816,203.018820684862,5106.78069289557,637.568302920447,835.968811216605,203.22886616765
35028,350.271541118622,7,9.51174899567237,202.737120061036,5106.18539421979,639.562501755264,837.352723772444,205.176072878579
35029,350.281541109085,7,6.39404035729884,202.271720562761,5105.57821275774,641.503285086972,838.778735074529,206.954135142335
35030,350.291541099548,7,3.39589464806678,201.624283105481,5104.94817036394,643.356792180642,840.286477378871,208.675496334591
35031,350.301541090012,7,0.516332258416989,200.829772513072,5104.29830749751,645.100596546707,841.891705919468,210.531186503307
35032,350.311541080475,7,-2.24299172863257,199.912522253013,5103.68036880917,646.796139455911,843.600721326234,212.483504715351
35033,350.321541070938,7,-4.90428940490773,198.850167798715,5103.03238065713,648.512658332512,845.476673907179,214.270332344947
35035,350.341541051865,7,-7.51999893713178,197.630174372785,5102.31427684064,650.312724509395,847.637392069368,215.735150896272
35037,350.361541032791,7,-10.0928769683252,196.294464114754,5101.6655112566,652.226359308504,850.149438639355,216.879641881262
35038,350.371541023254,7,-12.5647860533024,194.915160791188,5101.22639042412,654.232068498875,852.953153143071,217.824459221013
35039,350.381541013718,7,-14.8901188875378,193.54586429432,5100.94930247955,656.314570802268,855.947564851881,218.771169094962
35040,350.391541004181,7,-17.0559525720529,192.182003515588,5100.62600089121,658.466603816051,859.078524204264,219.679492276656
35041,350.401540994644,7,-19.0532826731768,190.789310661266,5100.28565300195,660.744062711924,862.352619403054,220.34003516424
35042,350.411540985107,7,-20.8831308075966,189.338491122122,5099.89107790109,663.176446353797,865.713758672738,220.571851498914
35043,350.421540975571,7,-22.568511044071,187.813476908957,5099.3875358398,665.740688386182,869.094442223795,220.327199747192
35044,350.431541919708,7,-24.1283575164331,186.242871727283,5098.7419393015,668.360761829786,872.433295633743,219.89078264572
35045,350.441541910172,7,-25.5455449536496,184.64671959706,5098.04951391567,670.967053974741,875.721292669339,219.501823478169
35046,350.451541900635,7,-26.8125017778219,182.970444828436,5097.28827822943,673.523261798414,878.955636744249,219.044791857112
35048,350.47154211998,7,-28.0130648033381,181.142699131193,5096.21441210628,676.016853685368,882.109021720241,218.351712232481
35049,350.481542110443,7,-29.2064476027804,179.163302486823,5094.38021100126,678.35558014066,885.124973574204,217.381942507171
35050,350.491542100906,7,-30.4489989793175,177.094524549195,5091.82794829367,680.538739057015,888.035976927515,216.27035427453
35051,350.50154209137,7,-31.8405820524785,175.018982334376,5089.5689244659,682.819615805091,891.026613024254,215.283598576104
35052,350.511542081833,7,-33.3853271319016,172.978683281011,5087.94213045311,685.228481735401,894.13248755625,214.430844158815
35053,350.521542072296,7,-35.0315273725613,171.020184343269,5086.91381736789,687.666137889009,897.328154734428,213.821795749844
35054,350.531542062759,7,-36.7529799452173,169.158744922376,5086.33103891699,690.090419122656,900.56153604071,213.389657578352
35055,350.541542053223,7,-38.5412236410309,167.416085894069,5086.10492157419,692.549629376939,903.785794159427,213.057378900521
35056,350.551542043686,7,-40.4135679387245,165.792873396567,5085.95185551469,695.16298907424,906.868039631199,212.602165339293
35058,350.571542024612,7,-42.3621957867126,164.288529603017,5085.53798971852,697.965293944647,909.608576089411,211.763699635437
35059,350.581542015076,7,-44.3415245011011,162.936221754017,5085.07057157233,700.95710747871,911.965682553269,210.647378447219
35061,350.601541996002,7,-46.353295250056,161.691713521665,5084.99349123765,704.226722901052,914.070258989297,209.469374406385
35062,350.611541986465,7,-48.3665057118289,160.48370662638,5085.38090217514,707.769908849724,915.977710063413,208.100820465262
35063,350.621541976929,7,-50.2470336364773,159.267024347179,5085.39881637466,711.321395046815,917.585352033273,206.286363426887
35064,350.631541967392,7,-51.9575033389659,158.090022790674,5084.81093086465,714.825195745488,918.941606454276,204.34026803181
35065,350.641541957855,7,-53.5415479353585,156.991064366316,5083.97476220834,718.415507379017,920.236623370851,202.500818187875
35066,350.651541948318,7,-55.0169862801045,155.976833905775,5083.22418343127,722.200127803377,921.668311091303,200.832998367765
35067,350.661541938782,7,-56.3650994884377,155.016241520154,5082.4618227064,726.125059699025,923.308685009881,199.213396800116
35068,350.671543121338,7,-57.5422413037107,154.122493484029,5081.71197342197,730.040957389612,925.180063314382,197.692605364125
35069,350.681543111801,7,-58.5088382424688,153.396960153265,5081.30154164472,733.855759683789,927.304645867988,196.66330735515
35070,350.691543102264,7,-59.2759707441027,152.89057463293,5081.19235695221,737.565310712658,929.638289794539,196.148498843536
35071,350.701543092728,7,-59.8749126230595,152.616591641894,5081.24979755665,741.220360653131,932.106866020311,195.905738855068
35072,350.711543083191,7,-60.3578913179013,152.572580932924,5081.47676695262,744.915796267686,934.670577910923,195.928910084355
35073,350.721543073654,7,-60.7908175110148,152.720894357169,5082.01325916227,748.752393150364,937.283524264725,196.2551156927
35074,350.731543064117,7,-61.2057638924174,152.965678426953,5082.79026003131,752.743935069152,939.822238357252,196.656687053421
35075,350.741543054581,7,-61.5870704482861,153.203802725085,5083.36376752778,756.78108879973,942.110015634386,196.926373850214
35076,350.751543045044,7,-61.9350530837126,153.38458638054,5083.41404306223,760.773577687453,943.995014877862,197.158906682991
35077,350.761543035507,7,-62.2958919568873,153.461014191112,5083.04141411986,764.759124701121,945.444097554577,197.431370924132
35078,350.77154302597,7,-62.7229224364687,153.392426237049,5082.64962831556,768.80491885347,946.499624772509,197.793907712615
35079,350.781543016434,7,-63.2521486704439,153.123824471252,5082.31800493088,772.942764977121,947.196346484464,198.308469811277
35081,350.80154299736,7,-63.9050511776358,152.61163076215,5081.913871524,777.183091412032,947.565467204967,199.057205187042
35082,350.811542987823,7,-64.6564304210974,151.881950254865,5081.39141579873,781.459206914097,947.687547855353,200.157332401935
35083,350.821542978287,7,-65.4695606441399,150.984338207709,5080.73390413604,785.706445076816,947.64194978914,201.621133060145
35084,350.83154296875,7,-66.3198699213523,149.984768203982,5079.91474710812,789.923491708663,947.477376501744,203.353493779954
35085,350.841542959213,7,-67.2212042590823,148.957971373277,5078.92474308921,794.217648733622,947.248716406767,205.198052297217
35087,350.86154294014,7,-68.2043398484197,147.985306424792,5077.92337380572,798.744721403264,947.032088885003,207.023194545353
35088,350.871542930603,9,80.1507432740046,326.817601101025,5130.05956183039,786.667019602186,897.413221878234,209.577112353519
35089,350.881542921066,9,78.4022518402685,326.179083399584,5129.53232981461,790.02412015183,897.421663514294,210.886844362826
35090,350.89154291153,9,76.5868720457853,325.66887808542,5129.04131125014,793.495422596259,897.432777312682,212.14347702018
35091,350.901544094086,9,74.6776202592825,325.270607792608,5128.61729111295,797.257589404871,897.411332477426,213.315000914149
35094,350.931544065475,9,72.7416357552573,324.949259579491,5128.3617768474,801.48080195246,897.357294283223,214.430535724958
35095,350.941544055939,9,70.8853710843714,324.647222663,5128.35483615919,806.133088388113,897.317672420277,215.474762907786
35096,350.951544046402,9,69.1115996386883,324.340221579987,5128.62556594083,811.094745373416,897.353610657953,216.491722909883
35097,350.961544036865,9,67.3685128997948,324.005958652366,5129.12500801728,816.272445434862,897.507512727261,217.556787407176
35098,350.971544027328,9,65.7224815029703,323.620723082875,5129.72460156686,821.496234031857,897.760220965197,218.945778797648
35099,350.981544017792,9,64.2308251698821,323.13671593162,5130.42326368675,826.655371563347,898.09396677956,220.772279772423
35100,350.991544008255,9,62.8699918913074,322.460346349847,5131.15943733552,831.798620312404,898.511214275414,222.795275179624
35101,351.001543998718,9,61.5992771889775,321.536981440175,5131.92353425524,836.98575024926,899.037317598481,224.782236006353
35102,351.011543989182,9,60.4225021654824,320.371495160754,5132.78307635259,842.166245590454,899.671062847635,226.605504116707
35103,351.021543979645,9,59.3603206895491,319.013907337078,5133.90033159417,847.140080685092,900.439993032597,228.175259438077
35104,351.031543970108,9,58.401358153457,317.516129816034,5135.34939974888,851.785003989505,901.364085481243,229.359249608039
35105,351.041543960571,9,57.5182444793288,315.893732175032,5136.72938716698,856.283370861565,902.376362808097,230.33199146538
35107,351.061543941498,9,56.7038314394962,314.162992571252,5137.77610539097,860.799014187561,903.421199012811,231.225933951337
35108,351.071543931961,8,252.619142712613,461.07092856173,5184.46328994029,676.774295937732,841.081260176362,199.16107009471
35109,351.081543922424,8,252.502748668096,459.539213739204,5184.87282412895,681.767455805792,841.842707503481,199.417971684162
35110,351.091543912888,8,252.440475504009,458.13077304533,5184.98815406972,686.745126931474,842.539719150636,199.319691373504
35111,351.101543903351,8,252.385790479015,456.948862868925,5185.00868332224,691.700669547824,843.164595324331,199.011471861782
35112,351.111543893814,8,252.280445464063,456.05918560649,5185.02945753609,696.601212550213,843.643710368489,198.775176836286
35113,351.121544122696,8,252.100359285391,455.470678528688,5184.95333656264,701.438926756942,843.906451774491,198.68910046229
35114,351.131545066833,8,251.851331062348,455.125723110822,5184.55270941014,706.236767515256,843.928347118048,198.448931900876
35115,351.141545057297,8,251.556104108294,454.970929780008,5183.67786902127,710.944471644256,843.691820802144,197.715940960695
35116,351.15154504776,8,251.201715022231,455.055894943531,5182.49302726389,715.37538619999,843.139975360797,196.582785353525
35117,351.161545038223,8,250.756267897241,455.394719332216,5181.13967508613,719.494357688692,842.276765832065,195.366806003644
35118,351.171545028687,8,250.193063211589,455.908841595607,5179.80081071517,723.496302192383,841.212552120248,194.187026716096
35119,351.18154501915,8,249.462316919275,456.447155860577,5178.47475293698,727.580877048533,840.03427455828,192.881494662459
35121,351.201545000076,8,248.538233461679,456.83513062893,5176.77320107625,731.809040740624,838.749174922386,191.28096944575
35122,351.21154499054,8,247.452266371721,456.982304721849,5174.62364661123,736.151341947341,837.403248231185,189.417481501789
35123,351.221544981003,8,246.27766138642,456.893928594475,5172.40705890244,740.663813688376,836.09647986947,187.666705985299
35124,351.231544971466,8,245.063495006133,456.570709248342,5170.33080433585,745.335905422298,834.895657429997,186.241469013894
35125,351.241544961929,8,243.852232965042,455.958585152292,5168.44354127851,750.225248115544,833.850740927888,185.072596441332
35126,351.251544952393,8,242.653948538661,454.960174736788,5166.64924308933,755.521279862467,832.956460085886,184.075772027436
35129,351.281544923782,8,241.510106117519,453.485746109193,5164.94315811417,761.441519759775,832.231459416276,183.025754571718
35130,351.291544914246,8,240.441766929742,451.638436682324,5163.41023994888,767.863962625218,831.641036971829,181.913630454003
35131,351.301544904709,8,239.469141557294,449.565729833706,5162.02462035769,774.576704081567,831.147821350723,180.812005927004
35132,351.311544895172,8,238.631823617549,447.409344258462,5160.86340168239,781.438356674261,830.710937227441,179.812903200267
35133,351.321545124054,8,237.981660260722,445.328747934845,5160.22639107739,788.409655234674,830.293161734471,179.153304528953
35134,351.331546068192,8,237.537055999291,443.412556531977,5160.20993547559,795.551008931955,829.856379109613,178.799780779079
35135,351.341546058655,8,237.291615250828,441.648834709038,5160.35533548734,802.837637636832,829.357677476258,178.221878160656
35136,351.351546049118,8,237.203994221663,440.052927326278,5160.40099806734,810.302219070227,828.784025296914,177.220501849208
35137,351.361546039581,8,237.20766771004,438.68887813748,5160.29779667283,817.866151978522,828.124198409018,175.827605977616
35138,351.371546030045,8,237.261603940025,437.695494220881,5160.22042578454,825.284882028635,827.366752659414,174.269577730374
35139,351.381546020508,8,237.341409218406,437.150686664025,5160.17197220212,832.3015191961,826.455690069814,172.751858723471
35140,351.391546010971,8,237.45798166412,436.911776451114,5160.08158622089,839.059057293265,825.373480655845,171.217311419993
35141,351.401546001434,8,237.577254070185,436.811423790315,5159.9526970315,845.808118792628,824.076667432956,169.785630855744
35143,351.421545982361,8,237.634441456256,436.715403011867,5159.82872495222,852.670447282688,822.549343017815,168.553627768039
35144,351.431545972824,8,237.545031124955,436.546375404592,5159.69448636828,859.53837726274,820.866606034767,167.554713789455
35145,351.441545963287,8,237.254180663845,436.241146176523,5159.3617199287,866.254015229536,819.049011970214,166.792646518701
35146,351.451545953751,8,236.761133287184,435.721633850104,5158.76359666446,872.723859880868,817.113837797289,166.163896795591
35147,351.461545944214,8,236.101991990886,434.898804835852,5157.9640708574,878.939200143794,815.120705076798,165.403963499815
35148,351.471545934677,8,235.293023290548,433.771815573355,5156.98350014133,884.916297364276,813.067689387551,164.780105826893
35149,351.48154592514,8,234.337919155296,432.368889288244,5155.95965707165,890.694689296755,810.98617184588,164.614469183048
35150,351.491545915604,8,233.247777974799,430.704236108643,5155.09770053893,896.344792783168,808.993730036449,164.806869067924
35151,351.501545906067,8,232.044625581338,428.832479967686,5154.44745061148,901.88817284821,807.221963066478,165.253679902472
35152,351.51154589653,8,230.76909673692,426.808240776675,5153.85988241132,907.237347514838,805.778369494521,165.711067058445
35153,351.521545886993,8,229.417517732862,424.726998611555,5153.2838009284,912.320707178449,804.69553188494,166.173283722711
35154,351.531546115875,8,227.963034314854,422.638882236294,5152.70580075764,917.273205317044,803.965416982482,166.562689083923
35156,351.551546096802,8,226.392776150848,420.57691742846,5152.29227253312,922.286752114191,803.61481287748,166.710896026411
35157,351.561546087265,8,224.697026444418,418.634555803893,5152.07391472487,927.34135717188,803.578544496041,166.821885489586
35158,351.571547031403,8,222.885069153253,416.915033893755,5152.11900726461,932.339383593821,803.813326814653,167.227754690854
35159,351.581547021866,8,220.987958124448,415.452510883281,5152.47431301834,937.237851594291,804.288399617807,167.955686887607
35160,351.591547012329,8,219.024227436139,414.192780120305,5152.88942591816,941.997727585767,804.937675839673,168.639821488545
35161,351.601547002792,8,216.969249679068,413.114662270269,5153.18551564415,946.567936767257,805.684260623913,169.217962532953
35162,351.611546993256,8,214.787667552949,412.19397682869,5153.18905359798,950.870164172577,806.396262257249,169.847902604143
35163,351.621546983719,8,212.474367397379,411.42211782273,5153.0240638171,954.894722224969,806.987693854548,170.700515693643
35164,351.631546974182,8,210.107443455875,410.734537685297,5152.74473905457,958.68356852299,807.467752102623,171.564353184919
35165,351.641546964645,8,207.781954439174,410.083868872661,5152.35666025648,962.263179557851,807.851832052492,172.357567947963
35166,351.651546955109,8,205.541225879659,409.447514612234,5151.84466493829,965.623843309144,808.175919041856,173.188902776334
35167,351.661546945572,8,203.377301320638,408.781279952036,5151.26394644254,968.842925560192,808.530070407165,174.029255695303
35168,351.671546936035,8,201.259240920939,408.068315015542,5150.55267179439,972.009860991677,808.959721982241,174.913594430557
35169,351.681546926498,8,199.200117186668,407.304714280919,5149.74489635135,975.206304782907,809.513817267774,175.760625614693
35170,351.691546916962,8,197.221489810248,406.522121294629,5148.8428738138,978.472085940426,810.250524386342,176.615047333295
35171,351.701546907425,8,195.340825408149,405.770207791848,5147.82084754425,981.821065746506,811.222917755029,177.523570535424
35172,351.711546897888,8,193.514337193235,405.118070007327,5146.89241452164,985.354331956223,812.535691122846,178.510949266174
35174,351.731547117233,8,191.643360916344,404.5957311027,5146.06643722074,989.136236827369,814.263267132886,179.533348634368
35175,351.741547107697,7,-17.2120457823885,449.567103491595,5148.36511395908,866.645687183465,870.781184133161,195.003856260021
35176,351.75154709816,7,-20.2686139735009,449.047341847123,5147.5422694326,869.719881758275,873.422850560312,196.656015022579
35177,351.761547088623,7,-23.3427279817166,448.722611035697,5146.54369264512,872.883965850787,876.167163164984,198.654667418956
35178,351.771547079086,7,-26.4487958619944,448.561819237106,5145.19514486525,876.144573792565,878.940112819501,200.893217403772
35179,351.78154706955,7,-29.5628417485055,448.477859079276,5143.46328287839,879.527510798093,881.720763939874,203.016170244862
35180,351.791547060013,7,-32.6879449064974,448.42223369281,5141.5176927608,883.04725711991,884.506802490253,204.900384511848
35181,351.80154800415,7,-35.8467634422847,448.385219316446,5139.688747066,886.707670396549,887.322272717014,206.619783219191
35182,351.811547994614,7,-39.0488524280174,448.333237323744,5137.95169420881,890.419446299639,890.079461237738,208.326258886737
35183,351.821547985077,7,-42.2482946631992,448.208621565578,5136.00730514525,894.012311124967,892.642233261527,210.111555446372
35184,351.83154797554,7,-45.3693774843397,447.977513452872,5133.86940305389,897.382989351552,894.935465271215,211.968975423989
35185,351.841547966003,7,-48.3897272776588,447.614002526431,5131.78725754638,900.597221969787,897.022029928435,213.804423775163
35186,351.851547956467,7,-51.3129302794949,447.07022283542,5129.79224183675,903.723267316031,898.919713691974,215.321249775093
35187,351.86154794693,7,-54.1460328156488,446.343700107186,5127.81431363743,906.740051733076,900.559899944855,216.407127934335
35188,351.871547937393,7,-56.885106998635,445.465502553507,5125.83483686485,909.599321868986,901.853559826136,217.170771348367
